complex_id,appendix_file,level,implementation_path,formal_proof_status,formal_proof_reason,formal_proof_backend,formal_proof_kernel,formal_proof_certificate_path,formal_proof_certificate_sha256,formal_proof_assumptions_sha256
elastic_e_curvature_regularization_curvature_ambiguity_leakage,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/pgqenn/contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
prime_quasicrystal_support_equivalence_support_mismatch_leakage,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/pgqenn/source_contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
soi_scaled_annealing_invariance_soi_mis_scaling_spurious_entropy,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/pgqenn/source_contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
motif_exhaustion_completeness_coverage_bias_long_memory_drift,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/pgqenn/source_contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
weight_energy_parseval_equivalence_layerwise_l_2_energy_mismatch,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/pgqenn/source_contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
parity_orthogonal_optimization_cross_parity_gradient_contamination,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/pgqenn/source_contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
prime_shell_growth_regularity_shell_instability_phase_slips,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/pgqenn/source_contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
prime_motif_parity_stability_functional,appendix_tne_artificial_intelligence_architechture.tex,B,the_nothingness_effect/artificial_intelligence/pgqenn/theorem_complex/second_order_completeness/complex_001_prime_motif_parity_stability_functional/1b2b/prime_motif_boundedness_motif_induced_energy_divergence_flowpoint_parity_locking_parity_leakage.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
dfi_elastic_prime_curvature_coupling,appendix_tne_artificial_intelligence_architechture.tex,B,the_nothingness_effect/artificial_intelligence/pgqenn/theorem_complex/second_order_completeness/complex_002_dfielastic_prime_curvature_coupling/1b2b/dfi_plateau_for_pgqenn_dfi_divergence_spiking_under_motif_bias_elastic_pi_e_curvature_regulariza.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
quasicrystal_soi_annealing_transport,appendix_tne_artificial_intelligence_architechture.tex,B,the_nothingness_effect/artificial_intelligence/pgqenn/theorem_complex/second_order_completeness/complex_003_quasicrystalsoi_annealing_transport/1b2b/primequasicrystal_support_equivalence_support_mismatch_leakage_soi_scaled_annealing_invariance_s.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
exhaustion_parseval_coverage_energy,appendix_tne_artificial_intelligence_architechture.tex,B,the_nothingness_effect/artificial_intelligence/pgqenn/theorem_complex/second_order_completeness/complex_004_exhaustionparseval_coverage_energy/1b2b/motif_exhaustion_completeness_coverage_bias_long_memory_drift_weightenergy_parseval_equivalence.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
parity_orthogonal_shell_growth_connection,appendix_tne_artificial_intelligence_architechture.tex,B,the_nothingness_effect/artificial_intelligence/pgqenn/theorem_complex/second_order_completeness/complex_005_parity_orthogonal_shell_growth_connection/1b2b/parity_orthogonal_optimization_cross_parity_gradient_contamination_prime_shell_growth_regularity.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
prime_motif_elastic_parity_spatial_closure,appendix_tne_artificial_intelligence_architechture.tex,C,the_nothingness_effect/artificial_intelligence/pgqenn/theorem_complex/third_order_completeness/complex_001_prime_motif_elastic_parity_spatial_closure/1c2c/prime_motif_boundedness_motif_induced_energy_divergence_dfi_plateau_for_pgqenn_dfi_divergence_sp.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
multiscale_prime_shell_training_closure,appendix_tne_artificial_intelligence_architechture.tex,C,the_nothingness_effect/artificial_intelligence/pgqenn/theorem_complex/third_order_completeness/complex_002_multiscale_prime_shell_training_closure/1c2c/primequasicrystal_support_equivalence_support_mismatch_leakage_motif_exhaustion_completeness_cov.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
motif_spectral_dual_regularity_law_for_soinets,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/soinets/contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
soi_modality_invariant_convergence_and_collapse_completeness,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/soinets/contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
soinet_cross_modal_transfer_generalization_and_dual_stability,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/soinets/source_contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
soinet_error_contraction_and_dual_error_orthogonality,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/soinets/source_contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
universal_entropy_minimization_and_collapse_degeneracy_duality_in_soinet,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/soinets/source_contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
soinet_modality_invariant_learning_and_universal_adaptation,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/soinets/source_contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
soinet_universal_expressivity_bound_entropy_minimal_generalization_principle,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/soinets/source_contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
soinet_cross_modal_compositionality_modality_invariant_collapse_principle,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/soinets/source_contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
hierarchical_soi_stack_transfer_cross_regime_collapse_duality,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/soinets/source_contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
soinet_universal_generalization_principle_failure_brittleness_duality,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/soinets/source_contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
soinet_universal_cloning_principle_cloning_failure_duality,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/soinets/source_contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
spectral_phase_locking_and_collapse_in_soinet,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/soinets/source_contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
soi_universal_entropy_plateau_theorem,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/soinets/contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
soi_modality_dual_closure,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/soinets/contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
soi_spectrum_learning_and_classification_soi_spectrum_degeneracy_dual_instability,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/soinets/source_contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
soi_cross_domain_generalization_and_collapse,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/soinets/source_contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
soi_entropy_minimization_and_entropic_catastrophe,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/soinets/source_contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
soinet_meta_learnability_dual_closure,appendix_tne_artificial_intelligence_architechture.tex,A,the_nothingness_effect/artificial_intelligence/soinets/source_contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
motif_spectral_entropy_coupling_energy,appendix_tne_artificial_intelligence_architechture.tex,B,the_nothingness_effect/artificial_intelligence/soinets/theorem_complex/second_order_completeness/complex_001_motifspectralentropy_coupling_energy/1b2b/soinet_motifspectralentropy_complete_dual_closure_law_1b_2b.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
modality_collapse_symmetry_operator,appendix_tne_artificial_intelligence_architechture.tex,B,the_nothingness_effect/artificial_intelligence/soinets/theorem_complex/second_order_completeness/complex_002_modalitycollapse_symmetry_operator/1b2b/soi_collapse_induced_instability.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
cross_modal_generalization_collapse_transfer,appendix_tne_artificial_intelligence_architechture.tex,B,the_nothingness_effect/artificial_intelligence/soinets/theorem_complex/second_order_completeness/complex_003_cross_modal_generalizationcollapse_transfer/1b2b/soinet_symmetric_cross_modal_synthesis_and_universal_collapse_duality_1b_2b.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
modality_compositionality_collapse_connection,appendix_tne_artificial_intelligence_architechture.tex,B,the_nothingness_effect/artificial_intelligence/soinets/theorem_complex/second_order_completeness/complex_004_modalitycompositionality_collapse_connection/1b2b/symmetric_soinet_modalitycompositionalitycollapse_closure_1b_2b.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
error_entropy_dissipation_functional,appendix_tne_artificial_intelligence_architechture.tex,B,the_nothingness_effect/artificial_intelligence/soinets/theorem_complex/second_order_completeness/complex_005_errorentropy_dissipation_functional/1b2b/soinet_errorentropy_coupling_1b_2b.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
entropy_spectral_phase_locking_operator,appendix_tne_artificial_intelligence_architechture.tex,B,the_nothingness_effect/artificial_intelligence/soinets/theorem_complex/second_order_completeness/complex_006_entropyspectral_phase_locking_operator/1b2b/entropyspectral_phase_locking_1b_2b.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
modality_spectrum_representation_coupling,appendix_tne_artificial_intelligence_architechture.tex,B,the_nothingness_effect/artificial_intelligence/soinets/theorem_complex/second_order_completeness/complex_007_modalityspectrum_representation_coupling/1b2b/soinet_modalityspectrum_coupling_1b_2b.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
expressivity_meta_learnability_stability_functional,appendix_tne_artificial_intelligence_architechture.tex,B,the_nothingness_effect/artificial_intelligence/soinets/theorem_complex/second_order_completeness/complex_008_expressivitymeta_learnability_stability_functional/1b2b/soinet_expressivitymeta_learnability_coupling.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
stack_domain_generalization_transport,appendix_tne_artificial_intelligence_architechture.tex,B,the_nothingness_effect/artificial_intelligence/soinets/theorem_complex/second_order_completeness/complex_009_stackdomain_generalization_transport/1b2b/cross_hierarchical_stackdomain_generalization_1b_2b.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
universalization_cloning_obstruction_functional,appendix_tne_artificial_intelligence_architechture.tex,B,the_nothingness_effect/artificial_intelligence/soinets/theorem_complex/second_order_completeness/complex_010_universalizationcloning_obstruction_functional/1b2b/soinet_universalizationcloning_1b_2b.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
motif_spectral_modality_collapse_spatial_field,appendix_tne_artificial_intelligence_architechture.tex,C,the_nothingness_effect/artificial_intelligence/soinets/theorem_complex/third_order_completeness/complex_001_motifspectralmodalitycollapse_spatial_field/1c2c/soinet_spatial_motifspectralmodalitycollapse_closure_1c_2c.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
cross_modal_compositional_spatial_closure,appendix_tne_artificial_intelligence_architechture.tex,C,the_nothingness_effect/artificial_intelligence/soinets/theorem_complex/third_order_completeness/complex_002_cross_modal_compositional_spatial_closure/1c2c/soinet_symmetric_cross_modal_synthesis_and_universal_collapse_duality_symmetric_soinet_modalityc.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
error_entropy_phase_locking_spatial_closure,appendix_tne_artificial_intelligence_architechture.tex,C,the_nothingness_effect/artificial_intelligence/soinets/theorem_complex/third_order_completeness/complex_003_errorentropy_phase_locking_spatial_closure/1c2c/soinet_errorentropy_coupling_entropyspectral_phase_locking.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
modality_spectrum_meta_learnability_spatial_closure,appendix_tne_artificial_intelligence_architechture.tex,C,the_nothingness_effect/artificial_intelligence/soinets/theorem_complex/third_order_completeness/complex_004_modalityspectrum_meta_learnability_spatial_closure/1c2c/soinet_modalityspectrum_coupling_soinet_expressivitymeta_learnability_coupling.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
stack_domain_cloning_spatial_closure,appendix_tne_artificial_intelligence_architechture.tex,C,the_nothingness_effect/artificial_intelligence/soinets/theorem_complex/third_order_completeness/complex_005_stackdomain_cloning_spatial_closure/1c2c/cross_hierarchical_stackdomain_generalization_soinet_universalizationcloning.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
g_delian_provability_boundary_and_declared_dual_carrier_completion,appendix_the_completeness_theorem.tex,A,the_nothingness_effect/the_completeness_theorem/contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
2_adic_criterion_of_theoremhood_and_typed_dual_infinity,appendix_the_completeness_theorem.tex,A,the_nothingness_effect/the_completeness_theorem/contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
non_manifestability_of_the_anti_circle_and_observation_collapse,appendix_the_completeness_theorem.tex,A,the_nothingness_effect/the_completeness_theorem/contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
dual_closure_idempotence_and_oscillatory_non_closure,appendix_the_completeness_theorem.tex,A,the_nothingness_effect/the_completeness_theorem/contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
karoubi_envelope_equivalence_and_missing_idempotent_splittings,appendix_the_completeness_theorem.tex,A,the_nothingness_effect/the_completeness_theorem/contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
commutation_of_closure_with_parity_soi_and_misaligned_closures,appendix_the_completeness_theorem.tex,A,the_nothingness_effect/the_completeness_theorem/contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
conservativity_of_dual_closure_over_base_theory_and_trivialization_overreach,appendix_the_completeness_theorem.tex,A,the_nothingness_effect/the_completeness_theorem/contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
typed_admissibility_instrument,appendix_the_completeness_theorem.tex,B,the_nothingness_effect/the_completeness_theorem/contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
idempotent_splitting_and_oscillation_obstruction,appendix_the_completeness_theorem.tex,B,the_nothingness_effect/the_completeness_theorem/theorem_complex/second_order_completeness/complex_002_idempotent_splitting_and_oscillation_obstruction/1b2b/zero_defect_retraction_domain.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
protected_commuting_closure_transport,appendix_the_completeness_theorem.tex,B,the_nothingness_effect/the_completeness_theorem/theorem_complex/second_order_completeness/complex_003_protected_commuting_closure_transport/1b2b/zero_defect_conservative_transport.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
global_symmetry_and_kd_charge_conservation,appendix_the_completeness_theorem.tex,A,the_nothingness_effect/the_completeness_theorem/contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
local_gauge_symmetry_and_elastic_divergence_identity,appendix_the_completeness_theorem.tex,A,the_nothingness_effect/the_completeness_theorem/contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
noether_constant_to_local_transgression,appendix_the_completeness_theorem.tex,B,the_nothingness_effect/the_completeness_theorem/contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
sheaf_of_closure_certificates,appendix_the_completeness_theorem.tex,C,the_nothingness_effect/the_completeness_theorem/theorem_complex/third_order_completeness/complex_001_sheaf_of_closure_certificates/1c2c/unique_global_closure_certificate.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
terminal_quotient_of_closure_certificates,appendix_the_completeness_theorem.tex,C,the_nothingness_effect/the_completeness_theorem/contracts.py,not_formally_proved,no proof-assistant kernel evidence or independently checkable certificate,,,,,
